gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
45	ARTN	36.3582954815464	-0.588782381644327	0.201047343279997	-2.98573423069971	0.00282898391071413	0.0123714436769214
46	ASB9	43.0470112535458	-0.754203409668801	0.196767670145285	-3.83845363051825	0.000123811589257064	0.000886311179162359
47	ATF3	4277.27376849375	0.629459496689673	0.0550882877131994	11.4105135461479	3.70535193945824e-30	1.089023908697e-27
48	ATG9B	37.829778790585	-0.602743547174938	0.201833898231089	-3.0705606685221	0.00213657274707443	0.00978864520034657
49	ATP2A1	112.513364268426	0.829096746036222	0.162616655370466	5.10384248194272	3.32825337214324e-07	4.94405455487545e-06
50	ATP5E	79.1604081630275	-0.889521906509013	0.187802675794473	-4.88088601536415	1.05610273881211e-06	1.38709210476191e-05
51	BEND4	1159.10530668342	-0.870673073973755	0.0859294788498588	-10.1607573115765	2.96762304183153e-24	5.6373980637329e-22
52	BEX5	225.482616345563	-0.705708265204422	0.13164280941049	-5.38964078340169	7.05986559570954e-08	1.23286464556466e-06
53	BMP3	100.826335845203	-0.695005407865204	0.169221978440847	-4.22659727368687	2.37251735214888e-05	0.000211060552795106
54	BSPRY	171.178135200253	-1.57860764731022	0.149232223086047	-10.4136798431515	2.14756347935616e-25	4.52062112404471e-23
55	BTBD19	57.7493698112107	-0.670190042458334	0.191474282443351	-3.53447394748691	0.00040858771244235	0.00246003600313515
56	BTBD2	1510.61422558556	0.741029463114047	0.0763146312244854	9.70420940263438	2.89310445773014e-22	4.46196912258043e-20
57	BTG2	1874.92080817096	0.594138322208159	0.0655097137770695	9.04882208969547	1.44518823711128e-19	1.58533078658327e-17
58	C10orf82	152.548878825859	-1.06044070787407	0.146578242978733	-7.21600426122652	5.35373802726591e-13	2.43845547516728e-11
59	C11orf1	225.831398121337	0.680231036373728	0.124294264295916	5.46541876237083	4.61815256631501e-08	8.51325000301644e-07
60	C12orf53	133.452319717363	-0.685020671551829	0.159646575102172	-4.39881669968826	1.08842706042551e-05	0.0001069005568742
61	C12orf61	10.6492297330086	0.596797533765229	0.197447491968852	2.90514857666244	0.00367078804811454	0.015288734070984
62	C12orf75	888.410472811153	-0.75548651592085	0.0766143095719641	-9.85889910782867	6.27334229156564e-23	1.05075110619052e-20
63	C16orf45	104.46741110534	-0.876013966853965	0.159086129186157	-5.46501352758339	4.62871503655738e-08	8.51609788548833e-07
64	C17orf104	649.15237733332	-0.805819394659908	0.0959066725835275	-8.42860808651737	3.49800982021685e-17	2.92948919190956e-15
65	C1GALT1C1	513.007487470909	0.694894086702686	0.089474205573701	7.75522299631787	8.81883729865815e-15	5.47294934666127e-13
66	C1QL4	131.992325435707	-0.604659799382983	0.158099645652447	-3.95151991199301	7.76564093802944e-05	0.000590993750296138
67	C1orf106	94.5987701304652	-1.05893322130546	0.168460879927365	-6.25024195293201	4.0981731239304e-10	1.12191990775859e-08
68	C1orf127	19.6588715745583	-0.785109907433962	0.206660958826338	-3.70163306949733	0.000214216259290484	0.00141092882493356
69	C1orf54	143.962268850496	-0.685328801241588	0.147600800205177	-4.68025243806408	2.86521902295754e-06	3.28414398238481e-05
70	C1orf9	1652.39010783605	-0.629992959514966	0.0814688837256981	-7.76099642257034	8.42646943732535e-15	5.25036457700868e-13
71	C2	32.4536747667326	0.63149692558447	0.204972211881935	3.07676072826613	0.00209263203202446	0.00961277769473459
72	C20orf3	1719.29552324384	0.605435081444394	0.0663952859970799	9.12712306815119	7.03437339407743e-20	8.05694370290766e-18
73	C2orf15	138.397846608042	-0.601269688524805	0.147827003295043	-4.02243478305889	5.75996058526329e-05	0.000458940695839623
74	C2orf66	24.3747818529771	-0.592420539828674	0.207198435597194	-2.61080010278001	0.00903306772079307	0.0320486826156321
75	C2orf77	26.4547891918321	-0.590235256433718	0.206610783632409	-2.99033562400438	0.0027867106941594	0.0122221527070429
76	C4orf49	138.47284584152	-0.648764152998317	0.151998018139476	-4.36656274409703	1.26217042411599e-05	0.000121494231620339
77	C5orf27	28.372248993623	1.39009190303278	0.2063513384726	6.27155488782981	3.57460242044855e-10	1.00508270583623e-08
78	C6orf222	15.0147933713996	0.780087796499013	0.203648412554808	3.48855890603195	0.000485631804536017	0.00283746684893381
79	C6orf57	238.251104263303	-0.654252945591425	0.122470726802057	-5.38179291773398	7.37475764116718e-08	1.27782647137332e-06
80	C8orf4	82.3998984050741	-0.743096387613448	0.184237338962417	-4.30400550511456	1.67737492281026e-05	0.000155990860732032
81	C8orf42	351.091816941196	-0.649884334527533	0.120779326299998	-5.45057715217937	5.02066158078881e-08	9.14699946712835e-07
82	C8orf85	40.9036347407186	-0.731747950011828	0.19837875134929	-3.74121140630604	0.000183135388783163	0.0012354698792011
83	C9orf103	31.2409441765329	0.989477585164264	0.205324127586639	4.7221010620657	2.33420636361003e-06	2.72767685866117e-05
84	CAMK4	217.025982605731	-0.786110522268367	0.124512605632692	-6.29003436583297	3.17395698744842e-10	9.05507838708499e-09
85	CAPN6	24.6582032821232	-0.790111279746149	0.207184956999385	-3.67365639567746	0.000239104215422047	0.00155382827018324
86	CAPS2	45.3661505518849	-0.627077002621737	0.196333320620771	-3.32607282445096	0.000880789130343254	0.0046555996889572
87	CARD10	331.350917647012	-0.770420606744902	0.11451825304302	-6.74080216609441	1.57514558478071e-11	5.60183624980118e-10
88	CATSPERB	12.4246501215488	-0.586684443188013	0.197439848039837	-3.10828238764858	0.00188178170304639	0.00879727298570038
89	CBX3	6078.0792287351	-0.683726721140723	0.057489989820894	-11.9055496714317	1.10731229853193e-32	3.92013719868907e-30
90	CBX5	6566.17663750954	-0.584695585437255	0.0626633341562593	-9.3581921834466	8.11126047600843e-21	1.03564839700642e-18
91	CBX7	335.459751260365	-0.61685827814423	0.110893127285034	-5.56078794815289	2.68559349634987e-08	5.26207420033232e-07
92	CCDC141	22.8608450656277	-0.587913875375341	0.207239408446671	-2.84558753089303	0.00443295742031693	0.0178337235889145
93	CCDC151	35.8022913670961	-0.682040517585049	0.202326227754412	-3.39953759703913	0.000674998991160498	0.003717984188581
94	CCDC24	155.086737715837	-0.772714216050583	0.146023769024804	-5.22360070888998	1.75476956608276e-07	2.78918831947666e-06
95	CCDC68	209.750387977975	-0.592155879121858	0.133620196410619	-4.46097848062622	8.15862834017706e-06	8.29008177788245e-05
96	CCDC88B	38.3858032789256	-0.623677058747345	0.201356937448412	-3.09434618961336	0.00197247179742062	0.00915892386425855
97	CCND2	2962.02378000039	-0.760800938825897	0.062753484269695	-12.1440587215789	6.16884266512586e-34	2.46389903063245e-31
98	CCR4	24.9676321583774	0.861368130612483	0.20692780208133	3.99110297062942	6.57667159447376e-05	0.000513765363225264
99	CCR6	48.1564517601146	-0.790369359828584	0.191469320623141	-3.90576054252548	9.39294918448049e-05	0.00069607026378046
100	CD24	870.473564561797	-0.71882454042428	0.099987107310294	-7.28012222629495	3.33517864508041e-13	1.59362201700667e-11
101	CDCP1	16.1070972868867	-0.591974576708648	0.202992523742401	-3.16851131468343	0.00153221784891103	0.00742988121958287
102	CDH1	258.31947894443	-0.637751206679243	0.129286743973831	-5.0129404035035	5.36045033926124e-07	7.58399045728178e-06
103	CDKL2	211.407514659904	-0.751949138486879	0.129048372816977	-5.82682136728311	5.64930246342935e-09	1.27350484041735e-07
104	CDKN1A	2752.3933381421	1.13675233485595	0.0671239484884346	16.9205655862858	3.1736811242887e-64	9.88728617460901e-61
105	CDKN2B	795.580618313196	0.622050020445428	0.0930580214513481	6.67863260644781	2.41181937077203e-11	8.33013533004788e-10
106	CDKN2D	285.832121171307	-0.743550225408348	0.116664732637668	-6.39503498894008	1.6051059684779e-10	4.87382761617549e-09
107	CEACAM22P	22.237794150418	0.715744673050966	0.207820496383437	3.33107578058329	0.000865110479648203	0.00459168361693117
108	CEL	65.7424398778904	0.670904845479815	0.178772982974322	3.75125436774571	0.000175952078525554	0.00119321093913477
109	CELSR3	359.469400668368	0.591222004408487	0.11515815905254	5.15120731674656	2.58814891137905e-07	3.97982187488169e-06
110	CFI	13.8266148292178	-0.622493353098789	0.200828798007639	-3.15570400326339	0.00160111254649957	0.00768820287818241
111	CGA	105.543800909152	0.587752342992831	0.161390583252529	3.67659801412753	0.00023636506345196	0.00154052660811346
112	CHGB	84.8969118102738	0.892956002170288	0.169799028634815	5.22898200717853	1.70445950735822e-07	2.7203243592335e-06
113	CLDN7	30.9325477828151	-0.583827498155425	0.205963965121007	-3.12409669718888	0.00178351833942951	0.00840855483453191
114	CNR1	43.0149006085091	-0.810886556903252	0.199502280606265	-4.00667455597068	6.15796195600665e-05	0.000484212889392809
115	COL13A1	113.32986694553	0.681786626085487	0.160073684560237	4.22631857752746	2.37545622975988e-05	0.000211201379514667
116	COL17A1	16.065035641278	-0.879116275840241	0.20212130651921	-4.15852071698518	3.20315186415676e-05	0.000275513509596741
117	COL27A1	309.538172244149	0.586991863225998	0.121059231823269	4.83673196251037	1.31991221985734e-06	1.67020898852298e-05
118	COL2A1	3444.44875424512	0.948541491974485	0.061147860659407	15.4961783975556	3.68148378005454e-54	7.16830910523869e-51
119	COL4A3	60.1437415673488	-0.893765916747337	0.188707044697255	-4.86513732621949	1.14377363755356e-06	1.47610289578889e-05
120	COL9A3	201.410481646684	-0.733808922515437	0.134132413162943	-5.51258397255699	3.53603387633578e-08	6.73359409433771e-07
121	COQ2	341.498259186099	-0.686731450188121	0.113509221863987	-6.08957092833242	1.13213699028875e-09	2.88630080159211e-08
122	CPA2	18.7880500433714	1.00097207314232	0.207514874162704	4.47183394780738	7.75516370124066e-06	7.96322906883492e-05
123	CPLX1	138.736597064946	1.25956626341862	0.146988986797994	8.5143179769764	1.67573615626592e-17	1.45826492213152e-15
124	CPNE9	25.6411888608377	-0.587116777500635	0.206769717668861	-2.81974666657655	0.00480615762635004	0.0190902260636512
125	CPT1C	220.068842922816	-1.07238205175634	0.132480063950877	-8.06966598954496	7.04907402984534e-16	4.8801522739067e-14
126	CRIP3	77.5469362920534	-1.00290399636545	0.18874152127392	-5.3223894588662	1.02413018073595e-07	1.71168195550685e-06
127	CRTAC1	75.6858050924104	0.792327511978674	0.173833839232834	4.53772647632217	5.68639481406074e-06	6.06276331407421e-05
128	CSRNP1	793.884246769551	0.824794639032148	0.0790790729041513	10.418823569197	2.03454148930387e-25	4.34137709299814e-23
129	CTGF	73.9736524219246	0.6881104659234	0.174204794802529	3.94066321367463	8.12566418685958e-05	0.000614136201061192
130	CTNNB1	11003.5498447108	0.849201084197721	0.0508962798980183	16.6881638567264	1.59810601413014e-62	4.14894956368419e-59
131	CTSA	823.05926690641	0.646928678100357	0.082888024132538	7.83438900172149	4.71128062588178e-15	3.00768927497379e-13
132	CTSO	105.599382399637	0.692584066960769	0.157782123045869	4.37658033941133	1.20555768438379e-05	0.000116930087482231
133	CYP26B1	339.913484627373	-0.589164634925135	0.108821316685579	-5.4130396320004	6.19637688422471e-08	1.09932759368529e-06
134	CYP2E1	37.1879657891079	0.600925903100729	0.2017055663836	2.97341960989983	0.00294501540203048	0.0127819740644828
135	DAND5	20.733664135983	-0.648070369281501	0.204545631283587	-3.52806901070101	0.000418603007877669	0.00250984567117415
136	DAPK2	38.1253338417443	-0.597805631418891	0.20341639010461	-3.21979230567819	0.00128283502025504	0.00639651764100922
137	DCDC2	674.629516062921	-0.638586424428016	0.0840242689681444	-7.59167128394926	3.15805350128634e-14	1.78821205909062e-12
138	DCLK1	209.364227145415	-0.614466805767795	0.141173451523122	-4.39097653586678	1.128427186629e-05	0.000110203826245266
139	DCLK2	348.550046434358	-0.685463348238562	0.110087179135647	-6.23735029897287	4.45044656308899e-10	1.20355218946592e-08
140	DEF6	169.862709848456	-0.800526214710975	0.139322804240519	-5.7554330426817	8.64199712241312e-09	1.86967207188652e-07
141	DENND1C	19.1910046926071	-0.591026068374207	0.205791319640484	-2.91777051773303	0.00352543699644782	0.0148340713381058
142	DEPTOR	210.188815845437	-0.611563675679104	0.132775279798891	-4.67703833347257	2.91047866283233e-06	3.33111874584418e-05
143	DHDH	46.5264693569118	-0.633035673791459	0.199658654141755	-3.33228147142717	0.000861370889491313	0.00458250489945567
144	DHRS2	539.251174421826	1.57678394553137	0.106595975808967	14.8001454111124	1.46166293575059e-49	1.89736029584892e-46
145	DIRAS2	29.6110671325077	-0.773459864527841	0.206399198360198	-3.916956738613	8.96738334405993e-05	0.000668989130030754
146	DIXDC1	710.772019314589	-1.01637172834535	0.0876334106351866	-11.5920157400094	4.52359604642788e-31	1.48993991967068e-28
147	DLG3	4543.65763909371	-0.724428280826251	0.0537716222943545	-13.4775168796401	2.12126468067886e-41	1.73910210162813e-38
148	DLG4	414.925047938709	-0.607087330226419	0.104596731892137	-5.83185056509589	5.48160008870546e-09	1.24108843868844e-07
149	DMBX1	220.663645789511	-0.640576665779539	0.125333540110575	-5.1169452740444	3.10523670515521e-07	4.66894518882266e-06
150	DMRT2	13.8809261655402	-0.613365264888521	0.202358395602161	-3.04789147064083	0.00230453141178455	0.0104081431723305
151	DNAH1	270.660626929308	0.667426408683003	0.121385825683017	5.53639833782802	3.08754918136527e-08	5.94656475560792e-07
152	DNAH17	851.847448076287	1.06898748974569	0.101483374436199	10.5193527949314	7.03551874306739e-26	1.56560393515373e-23
153	DNAH3	95.0672019233407	1.34597148357106	0.172413984812657	7.72169748347472	1.14790577533739e-14	6.95755963518699e-13
154	DOK6	251.811065359725	-0.623456970915868	0.129028962592084	-4.87300433452786	1.09913810490446e-06	1.43034872682513e-05
155	DPY19L2	158.23460640053	-0.680372115993469	0.142112152002683	-4.76297488412053	1.90759591913834e-06	2.29989331520262e-05
156	DPYSL2	913.246374333868	-0.774948626189016	0.0747658294988436	-10.3435601886701	4.47593550356621e-25	9.1739009656646e-23
157	DRAM1	158.94356454644	0.718539117894377	0.14027957634356	5.10631335572688	3.28504768031746e-07	4.89676437476604e-06
158	DUSP2	64.6691579749468	0.863960523667313	0.178257643218558	4.82164250069288	1.42380951927499e-06	1.77999043994755e-05
159	DUSP4	243.774218335595	-0.946887854059644	0.122910946959815	-7.71474258679185	1.21226650808844e-14	7.29091714150334e-13
160	E2F1	2180.87222626456	-0.590951183071469	0.0671900857303375	-8.7961498350966	1.41590501014433e-18	1.39592103436825e-16
161	EBF2	295.948208683979	-1.09666301843215	0.115859486606152	-9.42014170046789	4.50479670921883e-21	5.99754002901724e-19
162	ECE1	1875.11087754286	0.593836803780804	0.0610066212482197	9.74429934155807	1.9512020181623e-22	3.07008826635497e-20
163	EGFLAM	102.286485265398	0.684663981253452	0.16193605819334	4.20195307259929	2.64621997385735e-05	0.000233013954396699
164	EGFR	473.602809513985	0.712712001983753	0.101176447209593	7.01349350470201	2.3243976161652e-12	9.6932116500291e-11
165	EGR1	2275.17422063908	0.905184671457867	0.0775074848879294	11.7409265082889	7.8620394401143e-32	2.72148863019246e-29
166	EHD2	189.609128759075	-0.600373280999793	0.135746236382131	-4.44858157884215	8.64392186019363e-06	8.72061987151789e-05
167	EHHADH	792.849587062068	-0.75459933515176	0.0785952916372386	-9.60352373674041	7.72570509461313e-22	1.11428989128508e-19
168	EIF2AK3	840.727006418005	0.581635994633801	0.0785263427461472	7.39172298779663	1.44938241711835e-13	7.37811435014788e-12
169	EIF2S1	4042.13945168762	-0.885265505543539	0.0671137658859955	-13.2049397402893	8.21654400116439e-40	5.33287941275573e-37
170	ELOVL6	1231.66405085389	-0.748023693334684	0.0772975426410797	-9.68965140819861	3.33665542342643e-22	4.99760399333783e-20
171	EMILIN2	259.887714136732	0.947862330236265	0.114148885625053	8.29801331299367	1.05866816210897e-16	8.28687133727204e-15
172	ENOX2	572.470473801814	-0.686647928700611	0.0874489398985464	-7.84040259122437	4.49104203148554e-15	2.87888731376338e-13
173	EPB41L4A	311.501590971254	-0.651673173411754	0.113711051756522	-5.75190417395006	8.82438165274158e-09	1.90648256594668e-07
174	EPB41L5	1362.89891704048	-0.919534592136233	0.0747745327877952	-12.2997043490688	9.09062653101089e-35	4.16484380804578e-32
175	EPCAM	175.257677634118	-0.68828638372674	0.141393771958427	-4.88371291916933	1.04106617509275e-06	1.36849686155441e-05
176	EPS8L1	167.404959562995	-0.616910724356935	0.137377783914408	-4.47513438121225	7.63632687502358e-06	7.84637623563604e-05
177	EPSTI1	36.5440943618408	-0.585474476751186	0.201280863810458	-2.98047655015988	0.00287800272093785	0.0125505734557808
178	ERAP2	418.986786223063	0.908800458242665	0.10883321090221	8.32008617770614	8.78993793700586e-17	7.05777645591444e-15
179	ERC1	2006.00518085053	-0.622848039164341	0.0679295767310004	-9.17427640167748	4.54617376010859e-20	5.28475736277698e-18
180	ERV3-1	126.503178223996	-0.900871403048399	0.156467353379621	-5.65745079939869	1.53637839178507e-08	3.14070422688137e-07
181	ETV4	217.14301610729	-0.595936893528688	0.13332089166577	-4.49676919791082	6.89938110603491e-06	7.19355150526813e-05
182	ETV7	48.668040573821	1.51274116422783	0.192813483231943	7.54144216836675	4.64802193843046e-14	2.57659209021108e-12
183	F2RL1	1005.5850341682	-0.875449952530049	0.0760414940920079	-11.5225446776182	1.01566435219839e-30	3.10215757141064e-28
184	F2RL2	41.2673328312431	-0.718077942036636	0.196705259806076	-3.53428871499379	0.000408874187078186	0.00246003600313515
185	FAAH2	114.375486661299	-0.588228719156805	0.157895168167763	-3.73265582996173	0.000189471405596853	0.00127270206338171
186	FAM117B	887.75386839544	-0.982170076084366	0.0807201020422691	-12.162158421768	4.94350124476466e-34	2.02644523393945e-31
187	FAM124B	25.0569865456014	-0.624659055504457	0.207063121072129	-2.94811683170615	0.00319716210018653	0.0137120578289112
188	FAM131B	262.340110639236	-0.870428051252558	0.127718904136394	-6.87638650945705	6.13897993633687e-12	2.37202134394615e-10
189	FAM154B	42.8178996976049	0.584702437495794	0.199106036621268	2.91070325346843	0.00360616331592864	0.0150899252432189
190	FAM213A	564.235329898051	-0.981387511443975	0.0960471483744332	-10.2137045850708	1.72163329922665e-24	3.35223523775669e-22
191	FAM26E	187.890100375016	-0.760070516929332	0.136145503772191	-5.61728056099376	1.93986299924612e-08	3.89899947603314e-07
192	FAM81A	152.627880578548	-0.69994849681185	0.138882002009896	-4.98174716638611	6.30127318714346e-07	8.77951095135364e-06
193	FAM86HP	87.1282266100528	0.712281989327385	0.165793106312189	4.28728369609469	1.80871237298525e-05	0.000166024234731828
194	FAS	247.61091574577	0.863049969250478	0.128862985662401	6.68192696352331	2.35820557478642e-11	8.16305960854402e-10
195	FBN2	2880.87513456556	0.724478894383735	0.0757826009127054	9.54868423731532	1.31353881231448e-21	1.84333279994799e-19
196	FBXL16	73.3152521563098	-0.679600041099742	0.183688732260711	-3.72949150874055	0.000191866571555957	0.00128525203510793
197	FBXO2	91.6786624518688	-0.844979376278033	0.178810448650828	-4.74523488943812	2.08264518983047e-06	2.48022661483098e-05
198	FCGR2A	21.4571054427284	-0.66957084019037	0.207180425157124	-3.38245051110357	0.000718422209186482	0.00391425769587192
199	FCGRT	580.629055157727	0.832664782577483	0.095566420803007	8.67919226715189	3.98589392870058e-18	3.76292543802236e-16
200	FEZ1	259.993701281822	-0.894182406506846	0.125151253800435	-7.19480715301855	6.25491078556845e-13	2.82413754512463e-11
201	FGD3	28.6778685722884	-0.700226019983465	0.205995784224106	-3.43627100203328	0.000589780704383776	0.00332501412674125
202	FGF18	34.0846153324788	0.716955898605385	0.201315988279746	3.51880080981333	0.000433502055287352	0.00258129262813879
203	FGF19	18.2351284479533	-0.589486991447347	0.204970481727996	-3.38485425559409	0.00071216056724205	0.00388557798806634
204	FGFR3	1702.31296656739	0.590806471501347	0.0654417663240934	9.04287188108838	1.52608688298899e-19	1.66236750883353e-17
205	FILIP1	97.9156768021377	-0.794712221087489	0.170826069128841	-4.80136141727452	1.57590551066932e-06	1.93901106948626e-05
206	FKRP	1082.67955035316	0.636344019110935	0.0689940228179605	9.24091283418779	2.44403166195919e-20	3.02148263478875e-18
207	FLJ22184	592.604401858324	-0.702371733376165	0.105344721557826	-6.67579436016267	2.45896567888268e-11	8.45547646356634e-10
208	FLJ23152	99.9755441251783	-0.730811840852126	0.167806213786746	-4.44177886348654	8.92182249680898e-06	8.98934211078871e-05
209	FLJ44511	38.0774644740699	-0.646766970991686	0.203785758173089	-3.5516335501855	0.00038284764886275	0.00232771968241025
210	FNDC1	65.165840919965	0.595776316334598	0.186057625317127	3.16049264003417	0.00157502584228336	0.0075960723468862
211	FNDC5	53.0045157761354	0.904888118306702	0.187568509556875	4.78314820228227	1.72570791686242e-06	2.10165370524531e-05
212	FOS	589.073552519669	0.868970224710896	0.0918182482533136	9.49906699122274	2.1177922059906e-21	2.86859558197526e-19
213	FOSB	638.362878285845	1.33536012731882	0.0922545584218518	14.5179319564913	9.3282263351369e-48	1.11773678171098e-44
214	FOSL1	82.3518525908078	0.932580041707989	0.173220995389338	5.35089343216602	8.7521053110491e-08	1.48186461337187e-06
215	FOXA2	161.122915929341	-0.755129649418144	0.148765372776213	-5.11115722909974	3.20191354627094e-07	4.78658419484284e-06
216	FOXN4	99.8580778714316	-0.580790278303392	0.163857032589958	-3.48864554757859	0.000485474439113115	0.00283746684893381
217	FOXP2	746.792240674421	-0.713419212621665	0.0830680215692039	-8.59573021702255	8.27369736331082e-18	7.49298743187748e-16
218	FOXQ1	293.540329683785	-0.850800483638216	0.114092729837606	-7.38223360218044	1.55655768783546e-13	7.87223996864055e-12
219	FRAS1	845.526239033706	0.580492084030781	0.0976088717688507	5.94888743925218	2.6997120689556e-09	6.44003290936009e-08
220	FRK	60.8041252442022	-0.990422512825285	0.189389607772917	-5.28107865747356	1.28425536403022e-07	2.09914436573963e-06
221	FRMPD4	102.695281929082	-0.750992305352387	0.170193267346149	-4.37556185675712	1.21120087543575e-05	0.000117258396747438
222	FRY	150.562471564353	-0.754982441456728	0.144403772333782	-5.25933134941122	1.44580160998454e-07	2.34108645309035e-06
223	FRZB	21.9146628709049	-0.661021871118902	0.206928526597732	-3.1289293240916	0.00175444502119321	0.00829911633620608
224	FUT1	252.338760351509	-1.0933576400499	0.134847588647932	-8.22232304742423	1.99598674103451e-16	1.50200412874853e-14
225	FUT9	128.230976667549	-0.720246002131762	0.164402342954044	-4.53355625197678	5.79988109190897e-06	6.16267037985444e-05
